match_id,season,date,venue,team1,team2,toss_winner,toss_decision,innings1_team,innings1_score,innings1_wickets,innings1_overs,innings2_team,innings2_score,innings2_wickets,innings2_overs,winner,margin,margin_type,day_night,nrr_team1,nrr_team2
997,2022,2022-04-24,"M.A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,165,4,19.8,Delhi Capitals,195,5,18.7,Kolkata Knight Riders,30,runs,True,-2.128,2.128
998,2022,2022-04-17,"M. Chinnaswamy Stadium, Bengaluru",Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Mumbai Indians,129,2,19.8,Sunrisers Hyderabad,188,7,16.3,Mumbai Indians,59,runs,True,-5.066,5.066
999,2022,2022-03-26,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,227,7,18.6,Punjab Kings,215,9,10.3,Punjab Kings,1,wickets,True,-8.606,8.606
1000,2022,2022-04-19,"M.A. Chidambaram Stadium, Chennai",Gujarat Titans,Chennai Super Kings,Chennai Super Kings,bat,Gujarat Titans,124,5,19.9,Chennai Super Kings,98,8,14.6,Chennai Super Kings,2,wickets,True,-0.452,0.452
1001,2023,2023-04-21,"M. Chinnaswamy Stadium, Bengaluru",Gujarat Titans,Punjab Kings,Gujarat Titans,bat,Gujarat Titans,174,2,18.0,Punjab Kings,198,7,11.2,Gujarat Titans,24,runs,True,-8.048,8.048
1002,2023,2023-03-12,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Delhi Capitals,128,9,18.6,Mumbai Indians,112,9,18.4,Mumbai Indians,1,wickets,True,0.81,-0.81
1003,2023,2023-03-23,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Delhi Capitals,148,9,19.8,Sunrisers Hyderabad,145,5,17.2,Sunrisers Hyderabad,5,wickets,True,-0.948,0.948
1004,2023,2023-03-09,"Wankhede Stadium, Mumbai",Mumbai Indians,Gujarat Titans,Gujarat Titans,bat,Mumbai Indians,159,4,19.8,Gujarat Titans,149,4,18.9,Gujarat Titans,6,wickets,True,0.122,-0.122
1005,2023,2023-03-09,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,bat,Lucknow Super Giants,152,2,18.2,Rajasthan Royals,112,2,13.6,Rajasthan Royals,8,wickets,True,0.136,-0.136
1006,2023,2023-04-23,"M. Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,bat,Lucknow Super Giants,169,9,18.8,Mumbai Indians,150,1,15.8,Mumbai Indians,9,wickets,True,-0.491,0.491
1007,2023,2023-03-14,"Ekana Cricket Stadium, Lucknow",Gujarat Titans,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Gujarat Titans,142,9,18.1,Royal Challengers Bengaluru,145,8,18.6,Gujarat Titans,3,runs,True,0.052,-0.052
1008,2023,2023-03-10,"M.A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,149,4,19.2,Chennai Super Kings,187,7,13.5,Sunrisers Hyderabad,38,runs,False,-6.118,6.118
1009,2023,2023-04-14,"Punjab Cricket Association Stadium, Mohali",Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,field,Lucknow Super Giants,182,3,19.6,Punjab Kings,144,7,10.3,Punjab Kings,3,wickets,True,-4.706,4.706
1010,2023,2023-04-13,"M.A. Chidambaram Stadium, Chennai",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Delhi Capitals,217,2,18.2,Kolkata Knight Riders,162,3,18.2,Kolkata Knight Riders,7,wickets,True,3.031,-3.031
1011,2023,2023-03-17,"Arun Jaitley Stadium, Delhi",Punjab Kings,Gujarat Titans,Punjab Kings,bat,Punjab Kings,224,3,18.4,Gujarat Titans,203,6,14.6,Gujarat Titans,4,wickets,True,-1.744,1.744
1012,2023,2023-04-14,"Eden Gardens, Kolkata",Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Lucknow Super Giants,138,5,19.4,Royal Challengers Bengaluru,166,7,17.3,Lucknow Super Giants,28,runs,False,-2.499,2.499
1013,2023,2023-03-05,"Eden Gardens, Kolkata",Royal Challengers Bengaluru,Gujarat Titans,Gujarat Titans,field,Royal Challengers Bengaluru,121,4,19.0,Gujarat Titans,198,5,14.3,Royal Challengers Bengaluru,77,runs,True,-7.441,7.441
1014,2023,2023-03-28,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,186,6,19.9,Delhi Capitals,198,8,13.5,Chennai Super Kings,12,runs,True,-5.343,5.343
1015,2023,2023-03-01,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,143,7,18.2,Punjab Kings,86,7,14.2,Punjab Kings,3,wickets,True,1.806,-1.806
1016,2023,2023-03-20,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,202,4,18.3,Kolkata Knight Riders,170,4,19.4,Kolkata Knight Riders,6,wickets,False,2.298,-2.298
1017,2023,2023-04-16,"Rajiv Gandhi International Stadium, Hyderabad",Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,149,5,18.7,Mumbai Indians,112,2,13.5,Mumbai Indians,8,wickets,True,-0.371,0.371
1018,2023,2023-04-26,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,field,Chennai Super Kings,201,5,18.2,Lucknow Super Giants,123,3,14.1,Lucknow Super Giants,7,wickets,True,2.296,-2.296
1019,2023,2023-03-05,"Arun Jaitley Stadium, Delhi",Mumbai Indians,Punjab Kings,Mumbai Indians,bat,Mumbai Indians,143,5,19.2,Punjab Kings,144,2,11.6,Mumbai Indians,1,runs,True,-4.948,4.948
1020,2023,2023-03-02,"Wankhede Stadium, Mumbai",Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,Punjab Kings,164,9,20.0,Kolkata Knight Riders,96,5,15.0,Kolkata Knight Riders,5,wickets,True,1.782,-1.782
1021,2023,2023-03-22,"Wankhede Stadium, Mumbai",Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,bat,Rajasthan Royals,201,9,19.5,Lucknow Super Giants,99,9,17.5,Lucknow Super Giants,1,wickets,True,4.634,-4.634
1022,2023,2023-03-08,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,Rajasthan Royals,223,6,18.5,Punjab Kings,185,5,11.5,Punjab Kings,5,wickets,True,-4.098,4.098
1023,2023,2023-04-19,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,Lucknow Super Giants,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,179,9,18.9,Lucknow Super Giants,126,4,10.3,Lucknow Super Giants,6,wickets,True,-2.769,2.769
1024,2023,2023-04-22,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,Gujarat Titans,Rajasthan Royals,field,Rajasthan Royals,121,9,18.8,Gujarat Titans,185,2,11.1,Rajasthan Royals,64,runs,False,-10.229,10.229
1025,2023,2023-03-02,"Ekana Cricket Stadium, Lucknow",Gujarat Titans,Lucknow Super Giants,Gujarat Titans,field,Gujarat Titans,199,3,20.0,Lucknow Super Giants,212,3,13.3,Gujarat Titans,13,runs,True,-5.924,5.924
1026,2023,2023-04-27,"Ekana Cricket Stadium, Lucknow",Gujarat Titans,Lucknow Super Giants,Gujarat Titans,field,Gujarat Titans,206,8,18.8,Lucknow Super Giants,219,1,17.9,Gujarat Titans,13,runs,True,-1.248,1.248
1027,2023,2023-04-01,"Eden Gardens, Kolkata",Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,Chennai Super Kings,144,7,19.6,Punjab Kings,178,9,13.0,Chennai Super Kings,34,runs,True,-6.385,6.385
1028,2023,2023-03-10,"Eden Gardens, Kolkata",Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,field,Punjab Kings,172,5,18.7,Royal Challengers Bengaluru,139,6,18.3,Royal Challengers Bengaluru,4,wickets,False,1.582,-1.582
1029,2023,2023-03-29,"Rajiv Gandhi International Stadium, Hyderabad",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,141,3,19.1,Sunrisers Hyderabad,110,9,13.9,Sunrisers Hyderabad,1,wickets,True,-0.512,0.512
1030,2023,2023-03-26,"Rajiv Gandhi International Stadium, Hyderabad",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,163,3,19.4,Chennai Super Kings,112,5,18.5,Chennai Super Kings,5,wickets,True,2.345,-2.345
1031,2023,2023-03-10,"Rajiv Gandhi International Stadium, Hyderabad",Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bengaluru,131,6,19.2,Mumbai Indians,82,1,18.6,Mumbai Indians,9,wickets,False,2.404,-2.404
1032,2023,2023-03-17,"Ekana Cricket Stadium, Lucknow",Gujarat Titans,Lucknow Super Giants,Gujarat Titans,field,Gujarat Titans,169,5,18.4,Lucknow Super Giants,109,5,11.0,Lucknow Super Giants,5,wickets,True,-0.681,0.681
1033,2023,2023-04-03,"Wankhede Stadium, Mumbai",Rajasthan Royals,Gujarat Titans,Gujarat Titans,bat,Rajasthan Royals,131,8,19.4,Gujarat Titans,92,1,11.6,Gujarat Titans,9,wickets,True,-1.181,1.181
1034,2023,2023-04-14,"Punjab Cricket Association Stadium, Mohali",Lucknow Super Giants,Punjab Kings,Punjab Kings,bat,Lucknow Super Giants,152,8,18.7,Punjab Kings,95,3,15.7,Punjab Kings,7,wickets,False,2.061,-2.061
1035,2023,2023-04-05,"Ekana Cricket Stadium, Lucknow",Rajasthan Royals,Gujarat Titans,Gujarat Titans,bat,Rajasthan Royals,221,7,18.5,Gujarat Titans,180,6,12.5,Gujarat Titans,4,wickets,True,-2.378,2.378
1036,2023,2023-03-20,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,bat,Lucknow Super Giants,224,8,18.2,Chennai Super Kings,98,7,12.8,Chennai Super Kings,3,wickets,False,4.672,-4.672
1037,2023,2023-04-11,"Arun Jaitley Stadium, Delhi",Gujarat Titans,Rajasthan Royals,Gujarat Titans,field,Gujarat Titans,225,2,18.1,Rajasthan Royals,211,6,16.2,Rajasthan Royals,4,wickets,False,-0.565,0.565
1038,2023,2023-04-01,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Mumbai Indians,Punjab Kings,field,Punjab Kings,166,5,19.1,Mumbai Indians,80,6,13.1,Mumbai Indians,4,wickets,False,2.595,-2.595
1039,2023,2023-03-23,"M. Chinnaswamy Stadium, Bengaluru",Gujarat Titans,Delhi Capitals,Delhi Capitals,field,Gujarat Titans,121,6,18.8,Delhi Capitals,125,8,17.0,Gujarat Titans,4,runs,False,-0.923,0.923
1040,2023,2023-04-03,"Eden Gardens, Kolkata",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,146,7,18.6,Delhi Capitals,197,9,16.5,Kolkata Knight Riders,51,runs,True,-4.108,4.108
1041,2023,2023-04-23,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,182,6,19.5,Punjab Kings,85,3,17.0,Punjab Kings,7,wickets,True,4.327,-4.327
1042,2023,2023-03-06,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,130,7,19.9,Mumbai Indians,161,6,12.2,Sunrisers Hyderabad,31,runs,True,-6.705,6.705
1043,2023,2023-04-26,"M.A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Kolkata Knight Riders,159,5,19.0,Chennai Super Kings,150,9,14.8,Chennai Super Kings,1,wickets,True,-1.77,1.77
1044,2023,2023-03-20,"M. Chinnaswamy Stadium, Bengaluru",Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,bat,Gujarat Titans,158,7,19.7,Kolkata Knight Riders,117,5,12.1,Kolkata Knight Riders,5,wickets,True,-1.636,1.636
1045,2023,2023-04-21,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,225,7,19.3,Delhi Capitals,175,6,15.3,Delhi Capitals,4,wickets,True,0.166,-0.166
1046,2023,2023-04-28,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,bat,Royal Challengers Bengaluru,162,7,19.3,Punjab Kings,179,4,13.6,Royal Challengers Bengaluru,17,runs,False,-4.8,4.8
1047,2023,2023-03-17,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Gujarat Titans,Gujarat Titans,bat,Rajasthan Royals,168,7,19.1,Gujarat Titans,144,9,10.6,Gujarat Titans,1,wickets,False,-4.831,4.831
1048,2023,2023-04-06,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,Royal Challengers Bengaluru,180,3,18.9,Kolkata Knight Riders,117,7,18.3,Kolkata Knight Riders,3,wickets,True,3.153,-3.153
1049,2023,2023-03-17,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,141,6,18.6,Delhi Capitals,160,7,15.2,Punjab Kings,19,runs,False,-2.944,2.944
1050,2023,2023-03-11,"Rajiv Gandhi International Stadium, Hyderabad",Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,bat,Chennai Super Kings,173,7,18.6,Lucknow Super Giants,101,5,15.3,Lucknow Super Giants,5,wickets,False,2.702,-2.702
1051,2023,2023-04-18,"M. Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,field,Lucknow Super Giants,171,7,19.1,Chennai Super Kings,89,2,12.0,Chennai Super Kings,8,wickets,False,1.581,-1.581
1052,2023,2023-04-19,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,bat,Lucknow Super Giants,132,4,18.3,Kolkata Knight Riders,137,9,12.4,Lucknow Super Giants,5,runs,False,-3.88,3.88
1053,2023,2023-04-16,"M. Chinnaswamy Stadium, Bengaluru",Gujarat Titans,Delhi Capitals,Delhi Capitals,field,Gujarat Titans,228,2,18.0,Delhi Capitals,198,1,13.6,Delhi Capitals,9,wickets,True,-1.867,1.867
1054,2023,2023-04-08,"Eden Gardens, Kolkata",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Gujarat Titans,224,9,18.7,Sunrisers Hyderabad,222,9,16.4,Sunrisers Hyderabad,1,wickets,True,-1.581,1.581
1055,2023,2023-04-03,"Arun Jaitley Stadium, Delhi",Punjab Kings,Gujarat Titans,Punjab Kings,field,Punjab Kings,203,9,18.8,Gujarat Titans,144,9,18.8,Gujarat Titans,1,wickets,True,3.162,-3.162
1056,2023,2023-03-06,"Wankhede Stadium, Mumbai",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,bat,Chennai Super Kings,204,9,18.4,Lucknow Super Giants,146,7,16.4,Lucknow Super Giants,3,wickets,True,2.151,-2.151
1057,2023,2023-03-08,"Punjab Cricket Association Stadium, Mohali",Gujarat Titans,Delhi Capitals,Gujarat Titans,field,Gujarat Titans,196,3,19.4,Delhi Capitals,93,1,15.9,Delhi Capitals,9,wickets,True,4.234,-4.234
1058,2023,2023-04-19,"M.A. Chidambaram Stadium, Chennai",Gujarat Titans,Mumbai Indians,Mumbai Indians,field,Gujarat Titans,210,9,18.7,Mumbai Indians,127,3,11.4,Mumbai Indians,7,wickets,True,0.052,-0.052
1059,2023,2023-03-16,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,222,6,19.0,Mumbai Indians,85,1,18.2,Mumbai Indians,9,wickets,False,6.992,-6.992
1060,2023,2023-03-03,"Ekana Cricket Stadium, Lucknow",Punjab Kings,Mumbai Indians,Punjab Kings,bat,Punjab Kings,128,9,18.7,Mumbai Indians,149,8,12.4,Punjab Kings,21,runs,True,-5.215,5.215
1061,2023,2023-03-16,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,bat,Chennai Super Kings,173,6,19.2,Lucknow Super Giants,85,3,16.7,Lucknow Super Giants,7,wickets,True,3.936,-3.936
1062,2023,2023-03-19,"Ekana Cricket Stadium, Lucknow",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Rajasthan Royals,138,7,18.2,Chennai Super Kings,177,2,10.2,Rajasthan Royals,39,runs,True,-9.764,9.764
1063,2023,2023-03-08,"Punjab Cricket Association Stadium, Mohali",Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Delhi Capitals,143,3,18.1,Chennai Super Kings,148,6,16.5,Delhi Capitals,5,runs,True,-1.058,1.058
1064,2023,2023-03-17,"Wankhede Stadium, Mumbai",Gujarat Titans,Punjab Kings,Gujarat Titans,field,Gujarat Titans,192,2,19.3,Punjab Kings,139,4,17.2,Punjab Kings,6,wickets,False,1.853,-1.853
1065,2023,2023-04-24,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,187,2,19.4,Delhi Capitals,113,1,12.2,Delhi Capitals,9,wickets,True,0.398,-0.398
1066,2023,2023-03-19,"Eden Gardens, Kolkata",Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,field,Gujarat Titans,218,8,18.3,Kolkata Knight Riders,192,7,11.0,Kolkata Knight Riders,3,wickets,True,-5.565,5.565
1067,2023,2023-03-21,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,Rajasthan Royals,209,4,19.5,Gujarat Titans,162,5,15.3,Gujarat Titans,5,wickets,False,0.15,-0.15
1068,2024,2024-03-21,"M.A. Chidambaram Stadium, Chennai",Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,field,Gujarat Titans,168,6,19.1,Kolkata Knight Riders,167,9,13.7,Kolkata Knight Riders,1,wickets,True,-3.406,3.406
1069,2024,2024-03-05,"M. Chinnaswamy Stadium, Bengaluru",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,Punjab Kings,136,5,18.0,Sunrisers Hyderabad,183,1,16.0,Punjab Kings,47,runs,True,-3.924,3.924
1070,2024,2024-03-20,"Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Sunrisers Hyderabad,202,8,19.4,Punjab Kings,220,3,13.6,Sunrisers Hyderabad,18,runs,True,-5.754,5.754
1071,2024,2024-04-18,"Ekana Cricket Stadium, Lucknow",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Gujarat Titans,199,4,19.3,Sunrisers Hyderabad,127,1,15.7,Sunrisers Hyderabad,9,wickets,True,2.234,-2.234
1072,2024,2024-03-15,"Rajiv Gandhi International Stadium, Hyderabad",Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,216,9,18.2,Royal Challengers Bengaluru,214,8,15.0,Royal Challengers Bengaluru,2,wickets,True,-2.421,2.421
1073,2024,2024-03-13,"Sawai Mansingh Stadium, Jaipur",Lucknow Super Giants,Royal Challengers Bengaluru,Lucknow Super Giants,field,Lucknow Super Giants,217,8,18.3,Royal Challengers Bengaluru,155,7,18.6,Royal Challengers Bengaluru,3,wickets,True,3.494,-3.494
1074,2024,2024-04-22,"Ekana Cricket Stadium, Lucknow",Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Rajasthan Royals,189,4,19.5,Mumbai Indians,168,3,18.3,Mumbai Indians,7,wickets,False,0.526,-0.526
1075,2024,2024-03-12,"Ekana Cricket Stadium, Lucknow",Royal Challengers Bengaluru,Lucknow Super Giants,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,208,8,18.6,Lucknow Super Giants,114,9,19.3,Lucknow Super Giants,1,wickets,True,5.295,-5.295
1076,2024,2024-04-09,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,170,5,18.8,Delhi Capitals,161,6,10.3,Delhi Capitals,4,wickets,True,-6.628,6.628
1077,2024,2024-03-22,"Wankhede Stadium, Mumbai",Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,Delhi Capitals,199,8,18.2,Chennai Super Kings,81,2,14.5,Chennai Super Kings,8,wickets,False,5.345,-5.345
1078,2024,2024-04-04,"Arun Jaitley Stadium, Delhi",Punjab Kings,Mumbai Indians,Punjab Kings,bat,Punjab Kings,213,5,18.8,Mumbai Indians,90,2,12.2,Mumbai Indians,8,wickets,False,3.925,-3.925
1079,2024,2024-04-24,"M. Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,bat,Lucknow Super Giants,155,3,19.5,Chennai Super Kings,168,9,17.9,Lucknow Super Giants,13,runs,True,-1.442,1.442
1080,2024,2024-03-01,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,field,Lucknow Super Giants,194,2,19.0,Rajasthan Royals,115,3,10.9,Rajasthan Royals,7,wickets,True,-0.363,0.363
1081,2024,2024-03-18,"Ekana Cricket Stadium, Lucknow",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,125,4,19.2,Sunrisers Hyderabad,216,8,12.4,Mumbai Indians,91,runs,False,-10.909,10.909
1082,2024,2024-03-06,"M. Chinnaswamy Stadium, Bengaluru",Punjab Kings,Lucknow Super Giants,Punjab Kings,bat,Punjab Kings,207,9,18.4,Lucknow Super Giants,80,1,15.9,Lucknow Super Giants,9,wickets,False,6.247,-6.247
1083,2024,2024-03-20,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,Punjab Kings,170,5,19.2,Kolkata Knight Riders,228,6,18.0,Punjab Kings,58,runs,True,-3.766,3.766
1084,2024,2024-04-13,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,Gujarat Titans,Gujarat Titans,bat,Lucknow Super Giants,146,9,19.8,Gujarat Titans,137,3,10.2,Gujarat Titans,7,wickets,True,-6.049,6.049
1085,2024,2024-04-14,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,bat,Sunrisers Hyderabad,201,3,19.8,Gujarat Titans,153,1,17.4,Gujarat Titans,9,wickets,False,1.36,-1.36
1086,2024,2024-03-16,"M. Chinnaswamy Stadium, Bengaluru",Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,163,7,18.2,Delhi Capitals,210,4,17.4,Mumbai Indians,47,runs,True,-3.068,3.068
1087,2024,2024-03-20,"M.A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,146,7,19.4,Rajasthan Royals,127,8,11.8,Rajasthan Royals,2,wickets,True,-3.222,3.222
1088,2024,2024-04-04,"Arun Jaitley Stadium, Delhi",Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,168,3,18.8,Punjab Kings,138,2,19.0,Punjab Kings,8,wickets,False,1.708,-1.708
1089,2024,2024-03-02,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,bat,Royal Challengers Bengaluru,143,6,18.0,Mumbai Indians,103,3,10.6,Mumbai Indians,7,wickets,True,-1.805,1.805
1090,2024,2024-03-23,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Rajasthan Royals,Punjab Kings,field,Punjab Kings,148,3,19.7,Rajasthan Royals,155,7,10.6,Punjab Kings,7,runs,True,-7.17,7.17
1091,2024,2024-04-12,"Eden Gardens, Kolkata",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,191,2,19.9,Sunrisers Hyderabad,131,2,10.3,Sunrisers Hyderabad,8,wickets,False,-3.178,3.178
1092,2024,2024-03-15,"Narendra Modi Stadium, Ahmedabad",Mumbai Indians,Gujarat Titans,Gujarat Titans,field,Mumbai Indians,197,6,18.9,Gujarat Titans,107,4,10.5,Gujarat Titans,6,wickets,True,0.199,-0.199
1093,2024,2024-04-05,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,Sunrisers Hyderabad,141,3,19.4,Rajasthan Royals,223,7,18.5,Sunrisers Hyderabad,82,runs,False,-4.796,4.796
1094,2024,2024-04-17,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,171,6,18.4,Kolkata Knight Riders,216,2,16.4,Rajasthan Royals,45,runs,False,-3.894,3.894
1095,2024,2024-03-04,"Eden Gardens, Kolkata",Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,bat,Lucknow Super Giants,121,2,18.5,Gujarat Titans,141,7,13.6,Lucknow Super Giants,20,runs,False,-3.827,3.827
